tier_option	weight_set	human_gene_symbol	rank	score
ABC	csf_heavy	ANG	1312	0.525714
ABC	csf_heavy	CD93	1313	0.525714
ABC	csf_heavy	SEMA3G	1314	0.525714
ABC	csf_heavy	PAPLN	1315	0.525714
ABC	csf_heavy	HS6ST3	1316	0.525714
ABC	csf_heavy	API5	1317	0.52545
ABC	csf_heavy	FOLH1	1318	0.525
ABC	csf_heavy	PITPNA	1319	0.52493
ABC	csf_heavy	PGAM2	1320	0.524906
ABC	csf_heavy	RPL8	1321	0.524874
ABC	csf_heavy	DYNLL2	1322	0.52485
ABC	csf_heavy	COL4A1	1323	0.524652
ABC	csf_heavy	STMN3	1324	0.524638
ABC	csf_heavy	USP14	1325	0.524614
ABC	csf_heavy	ATP6V1G1	1326	0.524561
ABC	csf_heavy	MANSC1	1327	0.52426
ABC	csf_heavy	PAK1	1328	0.524231
ABC	csf_heavy	GHR	1329	0.523868
ABC	csf_heavy	KCNE5	1330	0.523868
ABC	csf_heavy	MFAP2	1331	0.523702
ABC	csf_heavy	PCDH19	1332	0.523661
ABC	csf_heavy	DPP6	1333	0.52363
ABC	csf_heavy	EFNA3	1334	0.523422
ABC	csf_heavy	PRL	1335	0.523393
ABC	csf_heavy	PVR	1336	0.523371
ABC	csf_heavy	GRIA2	1337	0.523214
ABC	csf_heavy	PKP1	1338	0.523098
ABC	csf_heavy	GALNT6	1339	0.523012
ABC	csf_heavy	NXPH4	1340	0.522857
ABC	csf_heavy	GALNT10	1341	0.5225
ABC	csf_heavy	LAMP5	1342	0.522342
ABC	csf_heavy	TPPP	1343	0.522321
ABC	csf_heavy	ELN	1344	0.522276
ABC	csf_heavy	SLC39A12	1345	0.522247
ABC	csf_heavy	SVEP1	1346	0.522227
ABC	csf_heavy	MASP2	1347	0.522192
ABC	csf_heavy	ADIPOQ	1348	0.522143
ABC	csf_heavy	ADGRG1	1349	0.522143
ABC	csf_heavy	TGM1	1350	0.522025
ABC	csf_heavy	RPL13	1351	0.521711
ABC	csf_heavy	TREM2	1352	0.521676
ABC	csf_heavy	PROZ	1353	0.521665
ABC	csf_heavy	EEF1A2	1354	0.521456
ABC	csf_heavy	PROCR	1355	0.521429
ABC	csf_heavy	STX1A	1356	0.521249
ABC	csf_heavy	SCAMP1	1357	0.520873
ABC	csf_heavy	UCMA	1358	0.520411
ABC	csf_heavy	CAPZA1	1359	0.520372
ABC	csf_heavy	INAFM2	1360	0.520357
ABC	csf_heavy	GALNT15	1361	0.520357
ABC	csf_heavy	TWF2	1362	0.520129
ABC	csf_heavy	CHRD	1363	0.52
ABC	csf_heavy	GBA	1364	0.52
ABC	csf_heavy	LRP2	1365	0.52
ABC	csf_heavy	EHD1	1366	0.519925
ABC	csf_heavy	LTBP3	1367	0.519702
ABC	csf_heavy	FSTL3	1368	0.51963
ABC	csf_heavy	TF	1369	0.519357
ABC	csf_heavy	IDH2	1370	0.519173
ABC	csf_heavy	PLXNA3	1371	0.519154
ABC	csf_heavy	RABGEF1	1372	0.519102
ABC	csf_heavy	EXTL3	1373	0.518847
ABC	csf_heavy	EFNA5	1374	0.51814
ABC	csf_heavy	AQP4	1375	0.517857
ABC	csf_heavy	PXDN	1376	0.517816
ABC	csf_heavy	RAB2A	1377	0.517777
ABC	csf_heavy	NSUN2	1378	0.51734
ABC	csf_heavy	SF3A1	1379	0.517124
ABC	csf_heavy	NRGN	1380	0.517054
ABC	csf_heavy	FBL	1381	0.517043
ABC	csf_heavy	PTPRJ	1382	0.516892
ABC	csf_heavy	RPN2	1383	0.516374
ABC	csf_heavy	ST8SIA3	1384	0.516156
ABC	csf_heavy	PTPRU	1385	0.515895
ABC	csf_heavy	RAP2A	1386	0.515272
ABC	csf_heavy	HSPA2	1387	0.515263
ABC	csf_heavy	TIMP4	1388	0.515
ABC	csf_heavy	NLGN2	1389	0.514934
ABC	csf_heavy	MYH14	1390	0.514821
ABC	csf_heavy	RPS13	1391	0.514679
ABC	csf_heavy	TSN	1392	0.514663
ABC	csf_heavy	PPID	1393	0.514625
ABC	csf_heavy	MAN1B1	1394	0.514445
ABC	csf_heavy	FGB	1395	0.513913
ABC	csf_heavy	LRP4	1396	0.513908
ABC	csf_heavy	BAG3	1397	0.513839
ABC	csf_heavy	RPL4	1398	0.513806
ABC	csf_heavy	FAM234A	1399	0.513708
ABC	csf_heavy	ITGA6	1400	0.513249
ABC	csf_heavy	EFHD2	1401	0.513199
ABC	csf_heavy	CD74	1402	0.512857
ABC	csf_heavy	ICAM2	1403	0.512857
ABC	csf_heavy	SELL	1404	0.512797
ABC	csf_heavy	GLIPR2	1405	0.512533
ABC	csf_heavy	LHPP	1406	0.512287
ABC	csf_heavy	RAB6A	1407	0.512175
ABC	csf_heavy	POF1B	1408	0.511968
ABC	csf_heavy	PDHB	1409	0.511732
ABC	csf_heavy	CNTNAP1	1410	0.51165
ABC	csf_heavy	CCT8	1411	0.511444
ABC	csf_heavy	SLC25A5	1412	0.511071
ABC	csf_heavy	CNR1	1413	0.510714
ABC	csf_heavy	CALY	1414	0.510565
ABC	csf_heavy	FLRT2	1415	0.510536
ABC	csf_heavy	TAX1BP1	1416	0.509882
ABC	csf_heavy	SNRPF	1417	0.509606
ABC	csf_heavy	ACAN	1418	0.509323
ABC	csf_heavy	VMO1	1419	0.508837
ABC	csf_heavy	ADD1	1420	0.508725
ABC	csf_heavy	CHRDL1	1421	0.508571
ABC	csf_heavy	LRPAP1	1422	0.50791
ABC	csf_heavy	TTN	1423	0.507498
ABC	csf_heavy	DCBLD2	1424	0.507257
ABC	csf_heavy	NGFR	1425	0.507198
ABC	csf_heavy	CFHR2	1426	0.507143
ABC	csf_heavy	CFHR1	1427	0.507143
ABC	csf_heavy	ARFIP1	1428	0.506789
ABC	csf_heavy	IGKC	1429	0.506437
ABC	csf_heavy	CA4	1430	0.50625
ABC	csf_heavy	NTS	1431	0.505714
ABC	csf_heavy	FJX1	1432	0.505648
ABC	csf_heavy	ACSL4	1433	0.505452
ABC	csf_heavy	NTRK3	1434	0.505357
ABC	csf_heavy	EMC10	1435	0.505179
ABC	csf_heavy	FSD1	1436	0.505081
ABC	csf_heavy	ABLIM1	1437	0.50504
ABC	csf_heavy	PYCARD	1438	0.504911
ABC	csf_heavy	TAC1	1439	0.50485
ABC	csf_heavy	NAPA	1440	0.504356
ABC	csf_heavy	S100A13	1441	0.504286
ABC	csf_heavy	GDF11	1442	0.504247
ABC	csf_heavy	NT5C	1443	0.504189
ABC	csf_heavy	IGLON5	1444	0.50416
ABC	csf_heavy	SPINT1	1445	0.503927
ABC	csf_heavy	CD82	1446	0.503899
ABC	csf_heavy	CTHRC1	1447	0.503809
ABC	csf_heavy	ADAMTSL4	1448	0.503654
ABC	csf_heavy	FKBP1A	1449	0.50342
ABC	csf_heavy	CHST12	1450	0.502978
ABC	csf_heavy	ASPN	1451	0.502857
ABC	csf_heavy	HNRNPC	1452	0.502846
ABC	csf_heavy	CHAD	1453	0.502768
ABC	csf_heavy	CNRIP1	1454	0.502681
ABC	csf_heavy	NAMPT	1455	0.502674
ABC	csf_heavy	MSTN	1456	0.502589
ABC	csf_heavy	ABI3BP	1457	0.502197
ABC	csf_heavy	FLRT3	1458	0.502192
ABC	csf_heavy	GOLGA2	1459	0.502118
ABC	csf_heavy	GP1BA	1460	0.502097
ABC	csf_heavy	SLITRK5	1461	0.501898
ABC	csf_heavy	TINAGL1	1462	0.501875
ABC	csf_heavy	MBL2	1463	0.501786
ABC	csf_heavy	GPNMB	1464	0.501786
ABC	csf_heavy	SYT2	1465	0.501786
ABC	csf_heavy	SHISA4	1466	0.501786
ABC	csf_heavy	VAT1	1467	0.501656
ABC	csf_heavy	ITFG1	1468	0.501569
ABC	csf_heavy	PODXL	1469	0.501085
ABC	csf_heavy	PZP	1470	0.500357
ABC	csf_heavy	CPAMD8	1471	0.500357
ABC	csf_heavy	SLMAP	1472	0.500282
ABC	csf_heavy	SPON2	1473	0.500268
ABC	csf_heavy	HAVCR2	1474	0.500268
ABC	csf_heavy	CHST8	1475	0.500029
ABC	csf_heavy	PRRG1	1476	0.5
ABC	csf_heavy	PGM3	1477	0.499763
ABC	csf_heavy	PRKAR1B	1478	0.499688
ABC	csf_heavy	STC2	1479	0.499301
ABC	csf_heavy	ARG1	1480	0.49919
ABC	csf_heavy	TENM3	1481	0.499096
ABC	csf_heavy	EDIL3	1482	0.498738
ABC	csf_heavy	APOF	1483	0.498571
ABC	csf_heavy	SH3BGRL2	1484	0.498571
ABC	csf_heavy	ACO1	1485	0.498328
ABC	csf_heavy	CDC5L	1486	0.498217
ABC	csf_heavy	EPHB3	1487	0.498074
ABC	csf_heavy	CDK9	1488	0.498062
ABC	csf_heavy	TMED4	1489	0.497978
ABC	csf_heavy	HADHA	1490	0.497936
ABC	csf_heavy	PDGFRL	1491	0.497751
ABC	csf_heavy	NIBAN1	1492	0.497595
ABC	csf_heavy	NELL1	1493	0.497586
ABC	csf_heavy	ITPR1	1494	0.497444
ABC	csf_heavy	EIF4A1	1495	0.497296
ABC	csf_heavy	DPP4	1496	0.497143
ABC	csf_heavy	SUMO2	1497	0.496993
ABC	csf_heavy	S1PR1	1498	0.49625
ABC	csf_heavy	FTL	1499	0.496146
ABC	csf_heavy	VWA1	1500	0.495787
ABC	csf_heavy	TPD52	1501	0.495357
ABC	csf_heavy	PPP2CA	1502	0.494954
ABC	csf_heavy	DCHS1	1503	0.494829
ABC	csf_heavy	RPL22	1504	0.494757
ABC	csf_heavy	VAPA	1505	0.494667
ABC	csf_heavy	PLAT	1506	0.494609
ABC	csf_heavy	PRSS35	1507	0.494554
ABC	csf_heavy	COL14A1	1508	0.494286
ABC	csf_heavy	SLC1A3	1509	0.494286
ABC	csf_heavy	TMX1	1510	0.494141
ABC	csf_heavy	CA10	1511	0.493854
ABC	csf_heavy	S100A4	1512	0.493675
ABC	csf_heavy	HDGF	1513	0.493513
ABC	csf_heavy	SYT11	1514	0.493339
ABC	csf_heavy	PPM1L	1515	0.493321
ABC	csf_heavy	TMED9	1516	0.493214
ABC	csf_heavy	ITGA7	1517	0.493087
ABC	csf_heavy	ASRGL1	1518	0.493025
ABC	csf_heavy	SPTBN4	1519	0.492857
ABC	csf_heavy	TRHDE	1520	0.492857
ABC	csf_heavy	PCDHGA9	1521	0.492857
ABC	csf_heavy	CSMD2	1522	0.492857
ABC	csf_heavy	RMC1	1523	0.492385
ABC	csf_heavy	COL6A2	1524	0.492077
ABC	csf_heavy	COA3	1525	0.491803
ABC	csf_heavy	PAMR1	1526	0.491786
ABC	csf_heavy	SVIP	1527	0.491255
ABC	csf_heavy	NANP	1528	0.491219
ABC	csf_heavy	DLG2	1529	0.491071
ABC	csf_heavy	SPINT2	1530	0.490997
ABC	csf_heavy	CCT2	1531	0.490884
ABC	csf_heavy	STX6	1532	0.490871
ABC	csf_heavy	THOP1	1533	0.490672
ABC	csf_heavy	PLXND1	1534	0.490536
ABC	csf_heavy	ACVR1	1535	0.490499
ABC	csf_heavy	FGL1	1536	0.49049
ABC	csf_heavy	RPS15A	1537	0.490287
ABC	csf_heavy	GNPDA1	1538	0.490263
ABC	csf_heavy	ATF6B	1539	0.490121
ABC	csf_heavy	CDH18	1540	0.49
ABC	csf_heavy	HSPA8	1541	0.489935
ABC	csf_heavy	NAXD	1542	0.489935
ABC	csf_heavy	LAMTOR1	1543	0.489873
ABC	csf_heavy	HBD	1544	0.489837
ABC	csf_heavy	IDE	1545	0.489693
ABC	csf_heavy	ADAM17	1546	0.489629
ABC	csf_heavy	LDHA	1547	0.489601
ABC	csf_heavy	DCD	1548	0.489454
ABC	csf_heavy	TGM3	1549	0.489431
ABC	csf_heavy	PURA	1550	0.489014
ABC	csf_heavy	GCSH	1551	0.488528
ABC	csf_heavy	HLA-A	1552	0.488445
ABC	csf_heavy	SAFB2	1553	0.4882
ABC	csf_heavy	PEBP1	1554	0.488144
ABC	csf_heavy	PGAM1	1555	0.48807
ABC	csf_heavy	TOM1L2	1556	0.487966
ABC	csf_heavy	ADH5	1557	0.487918
ABC	csf_heavy	RPS6	1558	0.487851
ABC	csf_heavy	CDH1	1559	0.487708
ABC	csf_heavy	ASL	1560	0.487529
ABC	csf_heavy	HSPE1	1561	0.487516
ABC	csf_heavy	BRSK2	1562	0.487444
ABC	csf_heavy	NECTIN2	1563	0.487223
ABC	csf_heavy	ESAM	1564	0.487143
ABC	csf_heavy	IGFBPL1	1565	0.487137
ABC	csf_heavy	HEBP2	1566	0.485946
ABC	csf_heavy	HPCAL1	1567	0.485774
ABC	csf_heavy	GAS1	1568	0.485714
ABC	csf_heavy	PIGR	1569	0.485714
ABC	csf_heavy	CCN2	1570	0.485714
ABC	csf_heavy	ACSBG1	1571	0.485714
ABC	csf_heavy	HPCAL4	1572	0.485714
ABC	csf_heavy	C8A	1573	0.485536
ABC	csf_heavy	PDHX	1574	0.485179
ABC	csf_heavy	OLFML2A	1575	0.485029
ABC	csf_heavy	IGHM	1576	0.484971
ABC	csf_heavy	PSMD1	1577	0.48455
ABC	csf_heavy	RGS12	1578	0.484542
ABC	csf_heavy	SIRPB1	1579	0.484464
ABC	csf_heavy	HLA-C	1580	0.484422
ABC	csf_heavy	SDC3	1581	0.484286
ABC	csf_heavy	HCLS1	1582	0.483929
ABC	csf_heavy	A2M	1583	0.483636
ABC	csf_heavy	RMDN1	1584	0.48342
ABC	csf_heavy	ATRNL1	1585	0.483354
ABC	csf_heavy	RMDN3	1586	0.483288
ABC	csf_heavy	C8G	1587	0.483231
ABC	csf_heavy	EEF1B2	1588	0.483037
ABC	csf_heavy	ST8SIA1	1589	0.483036
ABC	csf_heavy	ADAMTSL1	1590	0.483036
ABC	csf_heavy	EMILIN2	1591	0.483036
ABC	csf_heavy	BCAS1	1592	0.483036
ABC	csf_heavy	SUCLA2	1593	0.48287
ABC	csf_heavy	PDGFB	1594	0.482857
ABC	csf_heavy	GCNT1	1595	0.482857
ABC	csf_heavy	C1S	1596	0.482857
ABC	csf_heavy	B3GALNT1	1597	0.482857
ABC	csf_heavy	PLA1A	1598	0.482857
ABC	csf_heavy	PAFAH1B3	1599	0.482787
ABC	csf_heavy	OLA1	1600	0.482632
ABC	csf_heavy	MTAP	1601	0.482605
ABC	csf_heavy	HNRNPU	1602	0.482497
ABC	csf_heavy	CNP	1603	0.48217
ABC	csf_heavy	CDH7	1604	0.481977
ABC	csf_heavy	SSC5D	1605	0.481783
ABC	csf_heavy	DSC1	1606	0.481726
ABC	csf_heavy	PGM5	1607	0.481429
ABC	csf_heavy	AJAP1	1608	0.481429
ABC	csf_heavy	APMAP	1609	0.481429
ABC	csf_heavy	IDI1	1610	0.481256
ABC	csf_heavy	UNC13A	1611	0.48125
ABC	csf_heavy	ASPA	1612	0.48125
ABC	csf_heavy	CA14	1613	0.481071
ABC	csf_heavy	VWC2	1614	0.481011
ABC	csf_heavy	SPRING1	1615	0.480886
ABC	csf_heavy	TMEM59	1616	0.480536
ABC	csf_heavy	CAMK2D	1617	0.48048
ABC	csf_heavy	CCER2	1618	0.480357
ABC	csf_heavy	SLC8A2	1619	0.480357
ABC	csf_heavy	ASTN1	1620	0.480357
ABC	csf_heavy	SERBP1	1621	0.48035
ABC	csf_heavy	PIP	1622	0.480241
ABC	csf_heavy	CCT4	1623	0.480145
ABC	csf_heavy	MMP14	1624	0.48
ABC	csf_heavy	HLA-B	1625	0.479682
ABC	csf_heavy	UBL3	1626	0.479674
ABC	csf_heavy	PDHA1	1627	0.479408
ABC	csf_heavy	PSMC2	1628	0.479056
ABC	csf_heavy	CDC42EP4	1629	0.478929
ABC	csf_heavy	MOXD1	1630	0.478839
ABC	csf_heavy	EPB41L2	1631	0.478571
ABC	csf_heavy	HAPLN1	1632	0.478571
ABC	csf_heavy	VDAC2	1633	0.478569
ABC	csf_heavy	BCAT1	1634	0.478563
ABC	csf_heavy	RPS28	1635	0.478287
ABC	csf_heavy	FLG	1636	0.478231
ABC	csf_heavy	TMEM130	1637	0.478125
ABC	csf_heavy	HNRNPH1	1638	0.477703
ABC	csf_heavy	SRPX	1639	0.477451
ABC	csf_heavy	CNBP	1640	0.477429
ABC	csf_heavy	C1RL	1641	0.477143
ABC	csf_heavy	SELPLG	1642	0.477143
ABC	csf_heavy	FAM177A1	1643	0.476906
ABC	csf_heavy	RCN3	1644	0.476786
ABC	csf_heavy	GSTM4	1645	0.476786
ABC	csf_heavy	RPH3A	1646	0.476786
ABC	csf_heavy	SERPINA5	1647	0.476694
ABC	csf_heavy	COX5B	1648	0.476631
ABC	csf_heavy	GGT7	1649	0.476429
ABC	csf_heavy	FOLR2	1650	0.476161
ABC	csf_heavy	HCRT	1651	0.475982
ABC	csf_heavy	PNP	1652	0.475971
ABC	csf_heavy	SYNM	1653	0.475893
ABC	csf_heavy	GPC4	1654	0.475743
ABC	csf_heavy	PLEKHB2	1655	0.475561
ABC	csf_heavy	C1QTNF1	1656	0.475392
ABC	csf_heavy	CCT6A	1657	0.475097
ABC	csf_heavy	STAB1	1658	0.475
ABC	csf_heavy	ARHGEF18	1659	0.474979
ABC	csf_heavy	SERPINB12	1660	0.474949
ABC	csf_heavy	PON2	1661	0.47486
ABC	csf_heavy	ADD3	1662	0.474758
ABC	csf_heavy	SEMA3D	1663	0.474675
ABC	csf_heavy	ARPC1B	1664	0.474153
ABC	csf_heavy	PSMB9	1665	0.474109
ABC	csf_heavy	CPVL	1666	0.473762
ABC	csf_heavy	IL1R2	1667	0.473304
ABC	csf_heavy	APOC3	1668	0.47321
ABC	csf_heavy	MTFR1L	1669	0.472933
ABC	csf_heavy	CA8	1670	0.472857
ABC	csf_heavy	SYNCRIP	1671	0.472424
ABC	csf_heavy	BOC	1672	0.472321
ABC	csf_heavy	GFRA3	1673	0.471889
ABC	csf_heavy	CCDC126	1674	0.471532
ABC	csf_heavy	HSPA4L	1675	0.471507
ABC	csf_heavy	NRG3	1676	0.471429
ABC	csf_heavy	GRIA1	1677	0.471429
ABC	csf_heavy	PCDHGB6	1678	0.470982
ABC	csf_heavy	CD163	1679	0.470804
ABC	csf_heavy	MGAT1	1680	0.470786
ABC	csf_heavy	FAM107B	1681	0.470536
ABC	csf_heavy	GABBR1	1682	0.470536
ABC	csf_heavy	RBP3	1683	0.470164
ABC	csf_heavy	NUDT14	1684	0.470089
ABC	csf_heavy	BAMBI	1685	0.47
ABC	csf_heavy	SMPDL3B	1686	0.47
ABC	csf_heavy	SLC4A1	1687	0.469967
ABC	csf_heavy	F11R	1688	0.469536
ABC	csf_heavy	CCT3	1689	0.469521
ABC	csf_heavy	ELOB	1690	0.469288
ABC	csf_heavy	GINM1	1691	0.469233
ABC	csf_heavy	LTBP2	1692	0.469104
ABC	csf_heavy	HNRNPL	1693	0.468827
ABC	csf_heavy	LOXL1	1694	0.468779
ABC	csf_heavy	SLC8A1	1695	0.46875
ABC	csf_heavy	CLMP	1696	0.468648
ABC	csf_heavy	CCK	1697	0.468571
ABC	csf_heavy	BMP6	1698	0.468304
ABC	csf_heavy	TUBA1A	1699	0.468256
ABC	csf_heavy	PDE4DIP	1700	0.4681
ABC	csf_heavy	PON3	1701	0.467857
ABC	csf_heavy	SDK2	1702	0.467857
ABC	csf_heavy	FUT8	1703	0.467818
ABC	csf_heavy	DCTN2	1704	0.46743
ABC	csf_heavy	SFPQ	1705	0.467389
ABC	csf_heavy	TAC3	1706	0.466964
ABC	csf_heavy	MGAT3	1707	0.466964
ABC	csf_heavy	VWC2L	1708	0.466964
ABC	csf_heavy	TOLLIP	1709	0.466917
ABC	csf_heavy	PA2G4	1710	0.466897
ABC	csf_heavy	CDSN	1711	0.466786
ABC	csf_heavy	STRAP	1712	0.466659
ABC	csf_heavy	PCBP2	1713	0.466399
ABC	csf_heavy	NDUFV1	1714	0.466397
ABC	csf_heavy	CNPY3	1715	0.466071
ABC	csf_heavy	ALDOB	1716	0.465922
ABC	csf_heavy	ADAMTS8	1717	0.465714
ABC	csf_heavy	CALM2	1718	0.46479
ABC	csf_heavy	TUBB2A	1719	0.464583
ABC	csf_heavy	GCLM	1720	0.46457
ABC	csf_heavy	CD320	1721	0.464332
ABC	csf_heavy	HAPLN2	1722	0.464286
ABC	csf_heavy	TENM1	1723	0.464286
ABC	csf_heavy	PSMD11	1724	0.464055
ABC	csf_heavy	SYT1	1725	0.463615
ABC	csf_heavy	ENPP4	1726	0.463571
ABC	csf_heavy	ALAD	1727	0.463547
ABC	csf_heavy	TPD52L2	1728	0.463428
ABC	csf_heavy	PRSS3	1729	0.463125
ABC	csf_heavy	PRSS2	1730	0.463125
ABC	csf_heavy	SLC5A5	1731	0.462857
ABC	csf_heavy	FAM3A	1732	0.462768
ABC	csf_heavy	PCP4L1	1733	0.462679
ABC	csf_heavy	OLFML2B	1734	0.462589
ABC	csf_heavy	TMEM109	1735	0.4625
ABC	csf_heavy	PSMC3	1736	0.462254
ABC	csf_heavy	GBP4	1737	0.462054
ABC	csf_heavy	LYPD6B	1738	0.461842
ABC	csf_heavy	FRMPD4	1739	0.461607
ABC	csf_heavy	NTNG2	1740	0.461607
ABC	csf_heavy	RPL10A	1741	0.461496
ABC	csf_heavy	SFRP4	1742	0.461429
ABC	csf_heavy	MPZ	1743	0.461429
ABC	csf_heavy	TMEM59L	1744	0.461375
ABC	csf_heavy	MYL9	1745	0.460714
ABC	csf_heavy	EHHADH	1746	0.460714
ABC	csf_heavy	PLAUR	1747	0.460651
ABC	csf_heavy	PSMD2	1748	0.460441
ABC	csf_heavy	PODN	1749	0.460268
ABC	csf_heavy	C7	1750	0.460248
ABC	csf_heavy	ABCA1	1751	0.459821
ABC	csf_heavy	SHC3	1752	0.459821
ABC	csf_heavy	RPLP0	1753	0.459601
ABC	csf_heavy	BMPR2	1754	0.459585
ABC	csf_heavy	RPS25	1755	0.459556
ABC	csf_heavy	CILP	1756	0.459552
ABC	csf_heavy	SRI	1757	0.45928
ABC	csf_heavy	RNF130	1758	0.459202
ABC	csf_heavy	RTN1	1759	0.459074
ABC	csf_heavy	ASTN2	1760	0.458929
ABC	csf_heavy	OS9	1761	0.458929
ABC	csf_heavy	TK2	1762	0.458929
ABC	csf_heavy	FOLR1	1763	0.458887
ABC	csf_heavy	NEFM	1764	0.458827
ABC	csf_heavy	RCC2	1765	0.458009
ABC	csf_heavy	CXCL10	1766	0.457179
ABC	csf_heavy	EPB41	1767	0.457035
ABC	csf_heavy	FUS	1768	0.456933
ABC	csf_heavy	SEMA6A	1769	0.456926
ABC	csf_heavy	SCUBE2	1770	0.456518
ABC	csf_heavy	SUMF2	1771	0.456262
ABC	csf_heavy	PBXIP1	1772	0.45625
ABC	csf_heavy	UNC5A	1773	0.456213
ABC	csf_heavy	KLK7	1774	0.456099
ABC	csf_heavy	JAG1	1775	0.455714
ABC	csf_heavy	PRKAR2A	1776	0.455356
ABC	csf_heavy	PCOLCE2	1777	0.455247
ABC	csf_heavy	CALCB	1778	0.454967
ABC	csf_heavy	NECAP1	1779	0.45489
ABC	csf_heavy	ECH1	1780	0.454698
ABC	csf_heavy	AOC3	1781	0.454464
ABC	csf_heavy	S100A14	1782	0.454259
ABC	csf_heavy	SEC31A	1783	0.45406
ABC	csf_heavy	EIF3F	1784	0.452641
ABC	csf_heavy	PTPRO	1785	0.451669
ABC	csf_heavy	EIF3B	1786	0.451355
ABC	csf_heavy	F11	1787	0.451026
ABC	csf_heavy	LGALSL	1788	0.451023
ABC	csf_heavy	GFUS	1789	0.450904
ABC	csf_heavy	PICALM	1790	0.45043
ABC	csf_heavy	USO1	1791	0.45039
ABC	csf_heavy	THSD4	1792	0.450161
ABC	csf_heavy	MAP1LC3B	1793	0.45
ABC	csf_heavy	ILDR2	1794	0.45
ABC	csf_heavy	FAM184A	1795	0.45
ABC	csf_heavy	CHADL	1796	0.45
ABC	csf_heavy	MKNK1	1797	0.45
ABC	csf_heavy	SLC27A2	1798	0.45
ABC	csf_heavy	OSMR	1799	0.45
ABC	csf_heavy	PTPRC	1800	0.45
ABC	csf_heavy	F3	1801	0.45
ABC	csf_heavy	GABRA2	1802	0.45
ABC	csf_heavy	SDC2	1803	0.45
ABC	csf_heavy	EDNRB	1804	0.45
ABC	csf_heavy	ENTPD1	1805	0.45
ABC	csf_heavy	IL1RAPL1	1806	0.45
ABC	csf_heavy	LRIG1	1807	0.45
ABC	csf_heavy	CNN1	1808	0.45
ABC	csf_heavy	PECAM1	1809	0.45
ABC	csf_heavy	VPS54	1810	0.45
ABC	csf_heavy	CRHBP	1811	0.45
ABC	csf_heavy	EPHA6	1812	0.45
ABC	csf_heavy	LINGO3	1813	0.45
ABC	csf_heavy	GALNT17	1814	0.45
ABC	csf_heavy	DNAAF9	1815	0.45
ABC	csf_heavy	CSMD3	1816	0.45
ABC	csf_heavy	PNPLA8	1817	0.45
ABC	csf_heavy	UQCC3	1818	0.45
ABC	csf_heavy	SARAF	1819	0.45
ABC	csf_heavy	NETO1	1820	0.45
ABC	csf_heavy	MRGPRF	1821	0.45
ABC	csf_heavy	COX16	1822	0.45
ABC	csf_heavy	C1QL3	1823	0.45
ABC	csf_heavy	SPPL2A	1824	0.45
ABC	csf_heavy	PLXNC1	1825	0.45
ABC	csf_heavy	TENM2	1826	0.45
ABC	csf_heavy	SEMA6C	1827	0.449963
ABC	csf_heavy	H4C1	1828	0.449878
ABC	csf_heavy	CALML5	1829	0.44973
ABC	csf_heavy	TUBB3	1830	0.449561
ABC	csf_heavy	ISG15	1831	0.449493
ABC	csf_heavy	RPS3	1832	0.449406
ABC	csf_heavy	CNPY2	1833	0.449107
ABC	csf_heavy	GSPT1	1834	0.448675
ABC	csf_heavy	CPXM1	1835	0.448591
ABC	csf_heavy	ACY1	1836	0.448576
ABC	csf_heavy	SERPINE1	1837	0.448571
ABC	csf_heavy	IPO5	1838	0.448313
ABC	csf_heavy	PSMD9	1839	0.448066
ABC	csf_heavy	PTPN11	1840	0.447997
ABC	csf_heavy	PPP1CA	1841	0.447843
ABC	csf_heavy	PSPH	1842	0.447824
ABC	csf_heavy	B4GALNT4	1843	0.447443
ABC	csf_heavy	C4B	1844	0.447143
ABC	csf_heavy	C4A	1845	0.447143
ABC	csf_heavy	COLEC11	1846	0.447068
ABC	csf_heavy	ATP2A2	1847	0.446255
ABC	csf_heavy	HSPA6	1848	0.446107
ABC	csf_heavy	GDF10	1849	0.445961
ABC	csf_heavy	CXADR	1850	0.445668
ABC	csf_heavy	SEMA4A	1851	0.445475
ABC	csf_heavy	DYNC1LI2	1852	0.445211
ABC	csf_heavy	SFRP1	1853	0.445147
ABC	csf_heavy	ARPC1A	1854	0.445058
ABC	csf_heavy	UBE2V2	1855	0.444927
ABC	csf_heavy	S100A8	1856	0.444907
ABC	csf_heavy	ITGA4	1857	0.444894
ABC	csf_heavy	GCNT2	1858	0.44485
ABC	csf_heavy	DYNC1I2	1859	0.444666
ABC	csf_heavy	PSMD13	1860	0.444501
ABC	csf_heavy	MMP19	1861	0.444464
ABC	csf_heavy	CDH20	1862	0.444375
ABC	csf_heavy	HRNR	1863	0.444222
ABC	csf_heavy	PI15	1864	0.444194
ABC	csf_heavy	PPP1R7	1865	0.444096
ABC	csf_heavy	ALPL	1866	0.444069
ABC	csf_heavy	PTMS	1867	0.444039
ABC	csf_heavy	PHB2	1868	0.44393
ABC	csf_heavy	TSG101	1869	0.443804
ABC	csf_heavy	PSMD14	1870	0.443576
ABC	csf_heavy	CES1	1871	0.443497
ABC	csf_heavy	LSR	1872	0.443304
ABC	csf_heavy	FLG2	1873	0.44329
ABC	csf_heavy	C5	1874	0.44296
ABC	csf_heavy	ATP5F1C	1875	0.442897
ABC	csf_heavy	RNASE1	1876	0.442857
ABC	csf_heavy	IL6R	1877	0.442857
ABC	csf_heavy	HYDIN	1878	0.442857
